c_num,s_num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
18,27,1.5213,7.3467,22.787,4.9879,17.277,20.84,6.5982,58.944,6.0957,4.58E+05,3.6367,64.955,38.507,5.26,3.7898,0.41973,1.4684,25.051,43.306,2.5071,1.7766,6.1241,19.647,21.182,31.222,3.4908,10.836,1.0269,0.83084,12.758,3.5893,0.5943,14.086,132.01
18,28,0.0054746,0.059338,0.041565,0,0.0087749,0,0.0095095,0.078474,0.090268,0.063416,49401,0.0012756,0.023537,0.0010888,0.040558,0,1.8123,0.0032953,0.014786,0.0056739,0.037885,0,0.061287,0.00955,0.00087374,0.0055328,0,0.0024838,0.0012131,0.34808,0.010331,0.033499,0.06608,0.89739
18,29,0.2082,0.21214,2.2645,0.04714,1.5565,9.4884,0.22245,2.5215,0.25284,3.7402,0.18154,3.84E+05,2.011,0.047058,0.21357,0.0079978,0.14777,3.9423,1.2675,0.47818,1.3256,0.18766,1.7336,0.42681,0.099486,0.033628,0.07877,0.044743,0.044808,0.60342,0.13464,0.35903,9.197,4.9199
18,30,1.9283,88.949,76.47,10.095,19.745,31.727,52.498,357.98,29.961,4.8238,4.0132,11.294,3.70E+05,74.068,33.921,0.1427,3.4581,53.157,23.809,3.1092,0.27649,0.26024,235.28,497.03,0.69247,78.834,590.06,13.8,21.502,6.6606,0.12389,10.119,26.053,284.02
18,31,10.924,10.872,2.5559,0.18149,0.014474,86.481,0.065475,7.1749,1.593,0.098141,0.0095922,0.092611,171.22,34332,0.16194,0.0065514,0,1.0105,147.13,0.092784,1.741,0,0.22039,15.532,0.0094499,18.455,2.1736,0.66402,0.040648,0.065846,0,0.020563,0,89.305
19,1,3.369,189.4,8.5534,0.82681,2.2992,30.372,11.089,119.65,4.003,14.315,2.6194,15.105,27.585,1.682,14999,0.84103,0.43046,5.0869,28.03,2.4842,6.7642,1.4328,4.87,30.236,0.45125,40.009,21.154,23.819,4.2609,3.5025,2.5252,1.3656,14.116,204.18
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,1.9371,0.7929,16.214,0,6.3953,0,1.7982,0,1.2378,25.264,3.7413,0,29.363,0.35245,2.4949,2.8199,0,56540,31.945,1.486,9.3704,4.8588,1.466,2.2263,2.7413,6.7508,0,0.13396,0.070344,9.3048,0.65562,71.838,2.6739,46.52
19,5,4.5896,34.539,32.286,2.6812,24.554,590.78,8.0504,95.395,2.6275,51.584,5.6617,51.841,65.838,83.79,5.4546,5.2124,2.7943,34.363,2.99E+05,6.3644,5.9686,3.6979,28.898,72.799,1.1661,18.523,42.643,4.5177,12.402,14.366,1.6985,5.0019,129.57,189.01
19,6,0.00080817,0.00010994,0.00021928,0.0040526,0.0019094,0.035299,1.12E-05,0.0020433,0.0062768,0.00028901,0.00087036,0.0067414,0.00075924,0,0,0.0055862,0.00017984,0.00018258,0.00093483,6.74E+05,0.02479,0.005341,0.0065742,4.96E-05,2.21E-05,0,0.00031691,0,2.92E-07,1.41E-05,0.00023417,0.0085657,0.051947,0.028611
19,7,43.782,1.5174,1.1547,0,0,0,0,36.614,0.41396,0,0,0,0,1.9067,0,0,0,0,1.3536,0,1.63E+05,0,77.665,6.9583,0,0.21994,33.508,0.2204,0,0,0,0,0,3.3866
19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E+05,0,0,0,0,0,0,0,0,0,0,0,0.007289
19,9,114.63,27.565,246.87,114.06,11.335,1638.8,48.34,424.93,64.617,84.785,13.846,92.864,510.45,18.892,62.479,1.9686,13.104,13.449,176.11,6.9983,14.583,7.7044,1.31E+05,61.398,21.247,29.954,48.869,5.0487,4.5843,87.136,5.8549,17.611,37.202,18.637
19,10,9.8919,230.2,97.95,2.2862,4.4279,947.88,112.95,810.51,94.08,15.058,9.9867,49.512,850.74,71.597,72.09,4.4789,0.57466,15.873,290.96,3.5467,14.115,1.7591,63.189,95558,1.2762,41.973,913.27,115.9,9.4605,29.094,8.38,1.0799,14.5,889.87
19,11,0.20222,0.51732,1.7024,0.70365,0.41179,29.38,0.56396,12.38,0.46774,15.964,0.37273,9.096,3.6936,0.38759,0.34115,0.016201,0.073122,1.5643,2.9074,0.18166,0.057536,0.52099,0.85739,0.96401,41257,0.3743,0.7951,0.11698,0.074447,0.90133,0.5052,0.13155,3.5245,22.033
19,12,6.7395,68.672,5.2229,2.0319,0,57.171,4.1445,47.684,0,0.057874,0,0,69.694,34.679,71.997,0,0,0.061312,1.2826,0,0,0,5.5137,51.579,0.0052175,42777,0.36761,5.2578,5.247,0,0,0,0,40.484
19,13,0.026371,1.0903,0.091796,0.00097312,0.029023,97.179,5.787,4.7662,0.040517,0.003198,0,0,20.914,0.23263,17.761,0,0,0.045311,0.23684,0,4.1709,0,6.0621,44.431,3.17E-05,0.0064016,2.27E+05,0.04875,25.466,0,0,0,0,102.29
19,14,0.61799,47.557,10.199,0.55632,0.90676,1.8737,107.49,78.13,2.6712,4.3694,1.4692,10.841,9.6113,1.6713,28.439,0.06109,0.37055,0.46264,19.359,0.40519,1.1597,0.27183,3.4118,39.604,0.23121,5.9185,7.7585,20651,6.7089,2.8175,2.0788,0.75331,4.3112,74.477
19,15,1.844,37.009,4.8055,0.37306,3.5596,21.415,3.2474,37.492,1.3176,1.2961,0.46158,3.228,12.041,0.60691,3.0478,0.02602,0.12892,0.95158,55.515,0.1592,0.30115,0.76847,0.97442,5.7634,0.17331,2.9127,94.297,1.0576,13283,0.90463,0.96386,0.15947,4.2951,87.272
19,16,5.1421,2.0418,9.1498,6.4952,8.2761,111.16,2.7134,92.997,30.494,32.737,63.927,8.027,10.285,0.35621,1.4564,2.3038,2.1337,5.8133,10.915,4.0875,8.3434,1.5354,18.957,7.4353,0.3295,0.38672,2.8313,0.28085,0.29397,54230,15.716,8.1931,54.568,176.71
19,17,0.23837,0.76493,1.368,0.15409,0.32546,0.46573,0.55415,8.7331,0.24441,2.0239,0.15357,4.1517,3.2058,1.1626,0.45373,0.080926,0.46872,0.40474,4.0593,0.079562,0.10355,0.10081,0.88139,1.5932,0.28296,2.0449,88.127,0.25862,0.13462,0.51662,74952,0.089172,2.3373,22.249
19,18,0.2487,0,0.025843,0,0,0,0,0.12358,0,0,0,0,0,0,0,0,0,0,0.053995,0,0,0,0.012408,0.081896,0,0,0,0,0,0,0,44557,0,0.046843
19,19,0.80415,0.28093,0.12637,0,0.073694,0,0.11629,1.1541,0.019644,0,0,0,81.009,0.55381,0.080345,0,0,0.23752,0.22673,0,0,0,1.0634,0.17891,6.37E-05,0.036209,0.24542,0.016834,0.043562,0,0,0,1.28E+06,3.6793
19,20,61.043,165.74,126.31,42.259,58.421,3818.4,23.262,331.41,161.54,42.974,45.55,83.29,447.23,105.56,113.36,30.311,57.631,51.883,123.81,68.941,32.756,7.8941,141.31,83.064,4.5606,29.833,494.61,17.021,52.619,82.8,17.27,18.596,251.69,1.37E+06
19,21,1.53E+05,0.99134,3.5639,1.5065,42.923,130.65,0.75343,20.889,5.1995,1.4194,1.5255,6.3991,72.551,0.32697,0.082397,37.561,20.29,3.6433,6.4822,205.54,76.922,6.8171,11.195,1.2684,0.28758,0.22604,33.093,0.23016,0.18113,3.7634,1.476,30.921,140.98,1360.5
19,22,11.978,54048,85.832,15.446,17.242,281.3,46.057,556.48,16.07,41.31,28.781,74.897,57.586,9.9404,98.537,2.9009,8.3058,154.74,400.62,25.298,24.881,9.1169,28.171,48.309,7.1361,38.553,78.121,31.165,44.232,27.449,12.819,18.603,87.238,3258.2
19,23,49.31,102.28,73713,58.114,70.501,365.68,90.493,1938.5,201.3,340.91,96.435,1698.5,903.36,99.105,83.511,29.471,348.28,249.52,798.4,90.875,63.866,29.493,1157.8,158.63,70.941,44.441,254.5,27.365,18.802,275.53,67.797,32.34,428.79,2576.3
19,24,0.050299,2.6682,6.8572,1.17E+05,0.1249,0.87747,0.10092,37.944,7.8461,7.9461,1.6052,17.077,2.6291,0.18206,0.078152,0.017252,0.026176,0.0063599,19.72,4.2796,4.2271,0.53783,4.9864,0.48395,5.0313,0.0099924,0.53494,2.4174,0.13223,26.778,0.044539,0.012861,1.293,463.63
19,25,17.506,5.1854,16.315,12.715,1.47E+05,104.99,5.1916,78.506,6.9229,8.5803,12.454,33.196,47.211,1.6262,9.8869,6.5539,5.1084,13.921,18.642,43.22,20.278,46.525,31.355,8.0337,4.4073,9.2326,15.701,0.72789,2.4099,29.851,3.0859,7.7693,1288,120.75
19,26,0.60683,135.57,203.62,3.4433,71.366,4.38E+05,0,1082.4,274.51,139.49,10.157,844.92,21.066,0,62.185,71.4,0,555.65,1354.6,2779,1201,0,0,54.233,0.00088151,0,574.29,5.6681,4.24,68.776,0,0,0,84837
19,27,3.5472,72.211,25.868,4.4643,4.3133,28.146,35218,377.24,10.591,19.954,8.8923,49.134,62.197,2.4181,32.701,1.4878,3.9357,6.784,44.488,4.4405,4.5233,5.6994,26.483,61.411,2.2263,11.351,39.789,74.033,5.0128,22.983,7.1223,2.7382,24.594,272.37
19,28,36.071,436.31,495.26,84.343,69.287,642.52,297.28,3.53E+05,247.42,305.41,151.86,542.75,744.33,78.663,145.37,15.29,25.643,393.24,908.46,162.28,87.565,80.719,335.58,225.23,73.483,64.662,229.21,54.158,24.121,337.55,60.464,37.102,381.81,12216
19,29,0.77866,0.91898,53.17,8.1072,1.6466,0.98938,0.098049,16.682,48681,2.73,8.0136,4.2285,2.8635,0.046503,1.4411,3.7319,0.088195,220.27,47.305,23.636,7.6036,1.4263,1.2143,2.6127,3.7636,0.58271,6.2779,0.30742,0.52188,35.562,0.046399,2.0397,3.8384,4311.8
19,30,3.7452,10.829,94.876,36.447,6.3999,25.513,9.9894,105.15,25.856,1.55E+05,7.6146,126.5,97.44,8.522,5.5916,0.56855,1.8141,67.717,176.53,8.4409,5.9504,57.345,23.526,15.186,96.442,6.8642,46.753,2.3214,1.7207,61.79,5.4981,1.2529,26.753,1658
19,31,0.11179,10.372,78.435,0.24282,2.0792,1.5406,0.18936,41.88,17.49,7.9165,33046,26.889,1.5932,0.5862,5.3954,0.016271,14.975,60.409,39.488,19.362,2.9896,0.015457,1.1135,11.091,1.5572,0.1306,148.16,0.27413,0.34352,166.58,0.30652,0.36833,1.8324,1214.2
20,1,0.0091998,5.5367,90.034,6.2721,3.17,0,0,48.007,4.0245,14.397,7.5173,3.29E+05,4.2204,0,2.9922,2.7548,0,133.42,219.14,17.815,6.0183,0,0,5.4113,7.9238,0,12.863,0.51162,1.838,6.5715,0,0.097324,0,3542.3
20,2,6.2113,9.909,47.986,20.673,16.096,124,7.3031,105.88,22.817,23.485,16.966,47.091,2.73E+05,3.6019,8.0301,1.6363,6.5064,510.2,59.773,26.678,14.348,4.1639,112.22,15.22,6.0199,4.791,15.067,4.3212,1.0138,35.301,0.36984,24.668,80.902,1854.8
20,3,4.8698,4.7431,50.501,14.508,0.60922,0.32086,0.2238,79.479,12.7,3.8956,2.2347,13.27,21.49,43105,0.714,0.86868,0.081558,114.19,257.26,11.906,63.272,1.7633,0.8268,0.98069,1.4205,1.8453,22.718,0.6838,2.22,25.093,3.6151,1.35,2.5295,3334.5
20,4,5.4832,180.53,176.08,8.0879,12.469,32.65,27.657,249.63,18.13,62.891,59.705,80.078,47.217,3.1006,14765,1.3093,1.57,608.74,329.42,13.699,38.365,15.608,17.007,43.96,2.8118,43.742,125.23,37.304,13.581,30.126,8.0465,7.1554,72.644,3908.7
20,5,0.059642,0.71268,6.7034,0,0,0,0,20.163,11.697,0,3.921,38.29,0.75562,0,0.23315,56162,0,0,8.3459,26.806,49.818,0,0,0.4796,1.6186,0,2.5876,0.1353,0.00092994,0.99681,0,0,0,428.4
20,6,0.30108,0.48236,1.1352,0,0,0,0.00027007,2.1502,1.0103,0,0.094516,2.2063,1.4002,0,0.05219,0,84559,0,1.84,1.015,1.3109,0,0.02894,0.066631,0.057675,0,0.96554,0.006606,0.0048061,0.27062,0,0,0,186.51
20,7,8.3163,87.489,357.17,0.011331,23.634,7.6443,5.3447,273.54,84.763,247.03,200.62,1375.6,282.16,1.2465,146.71,6.7938,0.014219,14784,3676.3,17.814,21.876,12.337,7.7118,48.61,247.55,15.908,962.12,11.855,6.3621,178.67,1.6608,166.05,13.349,4265.2
20,8,66.538,268.83,341.61,74.655,112.87,377.94,89.992,1392.2,270.78,479.8,77.962,926.24,507.58,289.86,86.64,28.483,55.453,534.72,3.59E+05,227.45,109.62,59.812,192.84,183.09,78.27,136,215.12,35.717,94.009,111.79,107.48,58.09,516.32,9849.9
20,9,2.5334,25.977,297.84,20.444,31.625,82.948,0.23316,370.67,133.66,20.104,27.545,181.86,11.156,0.063064,9.3678,125.58,0.40933,885.48,433.14,7.01E+05,376.33,0.62093,1.6895,3.2456,8.1281,0.049528,83.435,0.61693,0.36756,17.202,0.13156,49.948,22.762,44227
20,10,0.93749,1.3045,55.316,19.494,5.3584,0,0.00050874,58.423,7.548,4.5275,17.321,31.1,0.49037,0,0.86414,49.033,0,0,43.778,205.18,44110,20.731,0.021232,1.6799,0.58325,0,80.033,0.95767,0.097515,1.7303,0,0,0,11969
20,11,21.334,37.131,141.45,3.8737,35.245,22.558,0.6738,2066,291.94,766.2,74.919,1126.9,188.92,0.16085,17.533,0.3709,0.31814,0.51453,845.35,1026.4,138.17,1.19E+05,24.684,77.333,49.453,0.035029,6.6186,1.3498,0.23638,178.77,0.54545,1.0128,352.15,5250.6
20,12,56.319,141.24,1433.3,46.68,62.557,969.15,116.11,3409.8,1021.3,374.52,72.004,702.28,1105.9,67.541,163.38,8.0273,131.42,171.07,698.08,81.036,95.607,92.965,1.30E+05,202.34,63.784,55.821,169.5,63.076,16.932,257.91,51.073,101.24,433.13,346.88
20,13,8.8779,133.46,121.75,14.213,29.006,89.781,216.9,1223.5,102.34,79.542,50.641,237.6,219.83,15.891,90.917,6.3386,4.6347,174.66,200.35,15.379,12.849,7.112,138.43,83922,7.9315,61.876,349.44,67.73,14.972,193.29,32.251,10.442,112.75,899.1
20,14,1.4695,7.7825,46.94,16.464,6.0216,143.7,3.0073,118.94,6.2435,156.11,3.9007,74.961,32.113,2.4948,3.1131,0.11482,0.34218,94.868,82.871,6.5045,0.94259,10.452,36.944,6.8498,29968,2.0853,7.3943,1.1734,0.73465,12.981,12.482,0.7807,23.981,1200.6
20,15,0.23226,96.237,157.93,3.6511,8.143,0,0.013846,108.14,7.5402,19.26,2.7373,54.67,20.557,0,41.342,0,0,158.52,355.04,1.5442,2.4405,0,1.3386,4.1192,3.5653,17782,15.245,2.3992,4.691,8.7357,0,0.21941,0,3250.9
20,16,110.93,758.21,189.05,0.46756,19.738,3787.7,1845.3,9554.7,18.853,1277.8,1731.8,3723.3,998.48,938.05,933.1,0.021384,33.151,826.43,2549.8,1215.4,648.46,1.4181,4292.2,2281.3,0.23552,722.47,2.70E+05,1286.8,49.394,1172.2,2134.2,0,1352.9,25621
20,17,5.8107,162.24,31.565,4.3283,7.4081,56.052,252.7,437.76,17.728,24.116,21.523,100.28,69.483,3.0535,103.55,0.55009,1.2031,4.7829,97.644,6.938,5.6761,2.9007,22.708,108.27,1.4405,29.752,170.98,14730,12.325,19.251,20.846,4.5401,44.779,220.34
20,18,0.61115,52.261,8.8933,0.62707,0.74877,4.2852,3.7146,35.388,2.8369,16.776,0.70457,7.5471,7.2788,1.3681,17.009,0.066438,0.80854,3.1351,78.593,0.65983,0.69899,0.48643,4.2002,7.3367,0.20469,12.846,8.6802,1.573,7410.9,1.9213,1.439,1.0226,5.8145,273.24
20,19,66.787,14.997,53.897,88.083,30.889,207.16,10.743,112.45,132.04,59.844,112.47,49.898,114.44,3.6787,6.0742,95.491,20.75,74.57,50.376,25.263,98.749,9.4387,46.843,27.126,6.8986,3.5438,108.59,2.6307,2.0272,51107,7.8034,46.214,147.42,6296.6
20,20,1.0474,3.0805,2.9469,0.82548,1.1101,2.7558,1.5744,29.04,1.01,5.6722,0.6506,12.205,14.023,4.1397,1.8118,0.36597,0.58643,0.97879,10.738,0.3478,0.37354,0.32479,2.2126,4.3586,0.77934,4.7881,13.865,0.6073,0.47804,2.9527,82403,0.34075,6.4781,65.121
20,21,1.4424,7.4967,0.99418,0,0,0,0.16329,2.0799,0.44593,0,0.71243,9.0608,0.17659,0.04497,0.29964,0,0,0,6.1365,23.619,0,0,1.3812,1.2217,0,0.18663,0,0.007722,0.1111,0.78622,0,57299,7.7102,1.5115
20,22,0.20602,101.62,629.88,278.89,484.35,0.017372,0.00032286,1331.1,526.73,144.74,127.14,1032.9,64.267,0.00044399,98.347,101.95,0.041281,10704,1106.9,2023.7,1064.6,1.1669,0.066217,121.15,89.79,0,539.11,10.695,11.567,219.67,0,25.32,1.24E+06,1.45E+05
20,23,828.83,539.91,665.49,1024.1,195.06,10716,157.99,3438,237.87,2114.6,179.1,3176.3,2149.3,409.4,63.887,544.71,2349.8,467.32,4343,10814,4848.1,109.36,1856.2,156.27,423.29,169.12,827.32,37.698,31.941,368.68,843.76,1745.2,12944,8.65E+05
20,24,79540,2.2231,10.092,5.4458,37.504,359.42,2.1006,78.095,5.8757,6.2707,6.175,18.273,76.944,1.3134,1.787,31.811,47.524,10.022,12.691,184.42,107.68,7.3777,8.9087,1.8064,0.37987,0.25252,12.028,1.3378,0.25717,7.3431,4.2242,71.526,145.69,1212.5
20,25,2.1035,26891,17.502,4.2071,3.7711,39.553,15.46,132.92,4.0249,6.8373,4.8773,12.503,24.683,2.709,16.877,0.28411,1.0668,15.075,45.175,4.063,4.0205,0.79479,4.1872,5.568,0.87817,9.5823,9.1527,9.5523,6.5474,3.7199,1.6159,5.9648,12.71,200.16
20,26,3.1998,15.675,34900,6.9811,6.4116,32.031,5.2209,146.3,33.734,42.385,17.607,145.35,69.223,12.555,10.508,4.8832,61.667,108.89,129.12,18.839,7.2587,1.3171,99.876,15.959,9.4794,4.362,82.104,3.1478,2.7609,46.545,3.9505,5.4642,47.323,1304.8
20,27,0.056866,3.0182,7.7502,1.33E+05,0.14118,0.99215,0.11395,42.99,8.8698,8.9459,1.812,19.259,2.9687,0.20397,0.087935,0.019505,0.029548,0.0075551,22.248,4.84,4.8099,0.60759,5.6378,0.54569,5.665,0.011167,0.60462,2.7224,0.14921,30.274,0.05004,0.014563,1.4599,529.77
20,28,11.424,6.9342,21.888,44.796,1.33E+05,149.35,7.6085,48.643,7.2511,4.5191,13.68,29.181,56.037,1.2749,7.6358,1.8595,6.536,27.765,20.108,58.673,16.087,10.178,31.383,6.4579,4.1922,16.338,6.679,1.8768,3.6834,35.69,0.35424,24.715,1054.7,395.68
20,29,517.18,0.081353,0,280.53,223.93,90690,0.00046723,3.5189,0.024669,0,0,0,33.798,0,0.013352,54.479,0,0,0.24283,0,4549.4,0,0,0.49497,0.001333,0,231.81,31.338,0,152.96,0,0,1688.6,11950
20,30,0.62949,30.093,6.804,1.085,2.5057,6.1446,15718,94.197,2.2124,3.5818,3.5728,9.3518,18.055,0.71056,10.604,0.80929,2.0609,6.7054,9.9336,1.2193,0.52217,0.3391,8.4606,17.398,0.44424,3.2793,6.1575,53.764,1.3461,4.4084,1.0658,0.66946,13.397,76.985
20,31,7.3174,33.215,24.584,15.376,9.596,58.479,14.686,2.40E+05,15.141,21.282,6.6505,37.985,33.593,4.5185,7.8568,2.0642,6.6065,6.9155,35.115,13.697,23.986,3.2274,28.317,16.847,2.9311,3.6476,12.718,7.5303,1.8185,13.771,5.4498,6.8329,42.188,417.74
21,1,0.186,0.019934,0.11673,0.2852,0.070342,0.012119,0.015167,0.15949,18740,0.17186,0.37988,0.0096983,0.23584,0.0059524,0.032911,0.014381,0.015708,0.072363,0.21256,0.018917,0.61798,0.0055285,0.20082,0.08931,0.0049851,0.098976,0.35108,0.0079494,0.0069176,1.3028,0.0032991,0.24819,0.42092,9.6472
21,2,4.0341,5.7409,21.921,5.468,7.847,17.446,7.2553,85.105,7.3164,1.06E+05,3.7922,144.5,68.342,10.58,3.6832,0.28239,2.1508,8.302,117.64,15.827,4.6919,12.206,27.783,11.604,110.5,6.2334,21.043,1.8113,1.4632,7.9443,4.1975,1.463,30.523,223.82
21,3,0.018347,0.13803,0.19841,0,0.017492,0.40496,0.02922,0.15456,0.20622,0.076421,16122,0.095248,0.085311,0.14827,0.26538,0,0.92945,0.12109,0.065047,0.029052,0.034144,0.0016792,0.14476,0.17383,0.17257,0.0033392,0.0049294,0.0044944,0.0083858,1.0902,0.061997,0.020037,0.36344,4.7537
21,4,0,0,0,0,0,0,0,0,0,0,0,1.72E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015656
21,5,23.681,17.22,73.586,158.52,83.804,343.89,18.005,62.25,7.2511,38.669,13.813,8.8404,2.38E+05,2.5512,5.9769,1.3778,52.776,144.09,33.059,3.9455,1.6686,0.52799,29.947,8.2458,5.5756,10.082,1.2351,20.143,0.68275,13.673,0.23469,151.23,15.926,162.67
21,6,11.916,0.34572,2.4521,4.2009,1.1271,0.0040553,0.0066183,4.9029,0.54327,0.082226,0.06942,0.65393,2.7979,19965,0.10461,0.48539,0.00013906,5.9337,12.884,0.58103,423.9,0.0022375,0.009877,0.27931,0.058866,0.044494,1.6011,3.9498,0.023834,5.0515,0.013432,0.043849,6.7047,1468.7
21,7,9.7942,21.672,8.3736,10.694,101.55,21.67,7.6864,46.658,1.7133,18.793,3.5406,10.368,22.41,0.71647,9525.9,6.403,0.48155,19.334,20.088,4.0153,287.25,0.61602,6.6052,9.7706,0.44968,11.603,171.17,19.604,2.3976,10.882,1.5715,3.8916,145.08,1843.5
21,8,0,0.098851,0,0,0,0,0.00076254,2.2935,0.033191,0,0,0,0,0,0.0069507,37720,0,0,0.047796,0,0,0,0,2.4348,0.003645,0,0,0.91018,0,4.4617,0,0,0,382.41
21,9,0,0.0076247,0,0,0,0,6.06E-05,0.15372,0.00074739,0,0,0,0,0,0.00021167,0,1.22E+05,0,0.0037779,0,0,0,0,0.0083819,3.36E-05,0,0,0.0081183,0,0.16671,0,0,0,289.6
21,10,0.91513,1.822,7.7638,0,4.0811,6.5364,1.359,4.3107,1.2571,8.2048,3.269,13.763,28.972,0.10304,2.1105,0.58765,0,16490,43.678,0.48194,1.9561,1.0125,9.8183,0.95362,3.1918,1.4415,9.661,0.59754,0.082891,3.5772,0.13664,14.965,0.73178,52.88
21,11,102.13,181.81,150.31,57.577,158.92,468.97,93.919,1114.3,94.02,440.77,39.691,1045.1,549.35,207.62,64.373,28.097,116.17,47.641,1.89E+05,374.96,136.49,64.056,142.93,188.05,66.587,140.27,701.48,33.795,59.59,92.95,146.4,66.467,827.26,2386.4
21,12,0.95399,1.0233,10.22,0.76531,2.5287,39.477,0.043698,13.476,4.4812,0.78334,0.96056,6.8288,1.9217,0.012744,0.32097,5.4723,0.12397,30.999,14.758,2.99E+05,18.086,0.26554,0.56458,0.17798,0.28044,0.0091356,3.3842,0.028663,0.020401,0.6733,0.065693,6.4512,8.9099,2323
21,13,0,0.044351,0,0,0,0,0.00043748,1.4969,0.037578,0,0,0,0,0,0.025416,0,0,0,0.026848,0,70082,0,0,0.15588,0.00039468,0,0,0.24855,0,1.3514,0,0,0,1815.8
21,14,1.9318,32.097,122.9,2.5082,24.383,16.595,0.33925,1813.3,224.78,441.21,65.458,985.1,53.158,0.11832,15.206,0.25881,0.24387,0.31133,737.01,897.34,85.745,91570,1.2493,66.783,41.181,0.025341,3.746,1.1603,0.1981,132.76,0.3715,0.57336,243.69,4608.2
21,15,5.052,9.0945,58.695,1.5205,3.1533,63.543,8.7298,117.55,49.546,26.18,3.3041,35.678,83.659,4.5976,8.9548,0.28531,6.0455,15.184,29.9,5.0334,2.3388,0.7247,46533,14.336,3.0969,3.5168,19.317,4.4648,1.1321,14.726,2.8167,5.1107,35.65,7.296
21,16,1.2098,32.243,27.705,1.5597,4.6703,11.706,23.627,167.32,12.696,14.7,7.605,26.49,37.304,2.0283,12.445,7.8322,0.4434,69.951,25.7,1.8726,2.4192,0.80965,23.884,63332,0.93035,5.1923,35.006,7.4875,1.8628,37.341,2.8609,2.3037,30.724,156.19
21,17,0.16433,0.83827,3.105,1.5764,1.1801,151.88,0.46264,9.4406,0.84745,31.726,0.55612,25.525,7.5371,0.50832,0.55679,0.014608,0.056596,0.97508,11.192,0.63351,0.12292,0.22537,4.2654,1.2148,14640,0.1479,1.4798,0.12292,0.059425,1.1209,0.26013,0.050515,6.804,38.722
21,18,0,0.44592,0,69.973,4.8706,0,0.0022664,3.7627,0.0093585,0,0,0,1.7377,0,1.853,0,0,0,0.55429,0,342.03,0,0,1.9592,0.00109,10821,3.5077,17.837,0,13.177,0,0.060299,12.472,1802.1
21,19,0,6.5991,0,0,0,0,0.055977,53.945,0.79583,0,0,0,0,0,4.7455,0,0,0,3.0647,0,0,0,0,126.85,0.018552,0,1.32E+05,105.1,0,51.201,0,0,0,9357.5
21,20,0.65301,40.029,6.3178,1.2342,1.4012,6.3719,57.204,65.347,2.6542,3.468,3.4519,11.753,13.505,1.0731,28.913,0.054812,0.14766,1.7553,14.039,0.59455,2.7045,0.54148,8.6772,23.766,0.18099,6.2968,7.5553,8934.2,2.2418,4.4487,2.5128,1.9129,9.4211,97.358
21,21,0.048148,2.7175,0.70543,0.38711,0.10547,0.68772,0.59526,3.5815,0.15381,0.26688,0.08187,0.65468,0.57366,0.065843,0.91953,0.0062853,0.050526,0.55802,6.5518,0.075265,0.28473,0.071684,0.27177,1.2553,0.028121,0.43229,1.6366,0.26053,3631.3,0.25166,0.15633,0.11771,1.1472,36.317
21,22,23.877,2.368,16.296,35.08,5.7795,40.635,1.6128,18.081,46.455,14.768,29.933,7.3158,31.646,0.9889,1.2814,40.913,7.0739,34.005,11.101,3.8402,39.827,0.9453,6.9043,4.8945,1.6182,0.38947,42.851,0.26715,0.25689,23128,0.21317,6.544,31.598,2849.9
21,23,0.17066,0.5484,0.76694,0.13595,0.14926,0.43965,0.41562,6.2921,0.20117,1.6376,0.18169,3.3803,3.4599,0.69502,0.28702,0.041231,0.090697,0.2652,2.5169,0.054066,0.076659,0.077651,0.34647,0.99003,0.17336,0.94638,3.4846,0.15383,0.10288,0.57247,48755,0.048579,0.92128,9.6706
21,24,0.50372,2.903,0.12536,0,0,0,0.063472,0.14568,0.06614,0,0.2565,3.4323,0.0029737,0.01744,0.10818,0,0,0,1.1096,7.5064,0,0,0.52173,0.46424,0,0.0722,0,2.01E-05,0.028343,0.10805,0,55456,3.0135,1.027
21,25,0.0091186,0.0019241,0.0015434,0.19132,1.899,0.0097331,0.00019203,0.024473,0.033697,0.011444,9.26E-05,0.0023311,0.088019,0.00024646,0.0047361,0.0016075,0.023091,0.00054516,0.087326,38.854,0.064361,0.65323,0.037097,0.025332,0.00090352,0,0.046863,0.14078,1.63E-05,0.057079,0,0.011657,1.21E+06,34.049
21,26,129.65,55.939,84.365,92.05,118.81,632.53,22.892,405.8,46.816,118.05,46.638,196.2,274.85,19.027,15.644,70.636,300.94,59.356,199.22,406.58,364.29,50.471,157.74,57.253,10.412,18.011,452.56,45.567,13.667,79.434,43.378,63.659,1035.8,4.74E+05
21,27,40539,14.839,27,0,79.853,3599.7,2.6349,48.058,0.00073676,0,12.262,0.0004669,347.46,6.69E-06,0.83427,123.87,757,26.618,22.156,0.01204,0.0012277,0.47945,0.0053935,0.0007249,0.73306,0.61828,0.029629,2.0605,0.09254,0.15777,0,364.92,0.0077557,399.4
